INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21216312, 'Rosï¿½rio', 'Mourinho', 'Castelo Branco    Sertã    Cernache do Bonjardim    3 283     7 206', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31282735, 'Eugï¿½nia', 'Vargas', 'Braga    Guimarães    Gémeos    548    171', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11441127, 'Vanusa', 'Miera', 'Viana do castelo    Arcos de Valdevez    Tabaçô    351    90', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81133512, 'Tabita', 'Conde', 'Porto    Marco de Canaveses    Freixo    745    386', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (55423131, 'Nï¿½lia', 'Madureira', 'Braga    Braga    Passos (S. Julião)    697    196', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (79111771, 'Disa', 'Figueiroa', 'Porto    Póvoa de Varzim    Balazar    2 475     1 157', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (93423158, 'Cristina', 'Vilas-Boas', 'Viseu    Tabuaço    Sendim    867    2 175', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (93353881, 'Kevin', 'Escobar', 'Aveiro    Águeda    Valongo do Vouga    5 006     3 961', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95191528, 'Florbela', 'Carlos', 'Guarda    Trancoso    Guilheiro    242    1 461', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14115411, 'Avelina', 'Salguero', 'Aveiro    Aveiro    Vera Cruz    8 652     3 880', 'Veterinário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81412412, 'Marina', 'Alencar', 'Évora    Portel    Vera Cruz    456    4 458', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (99246616, 'Acï¿½cio', 'Rebelo', 'Beja    Aljustrel    S. João de Negrilhos    1 723     7 659', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34191362, 'Nina', 'Ramalho', 'Viseu    Tabuaço    Pinheiros    199    821', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26254121, 'Adriana', 'Anjos', 'Porto    Penafiel    Boelhe    1 843     483', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45725316, 'Nilda', 'Castelo', 'Vila Real    Valpaços    Ervões    752    2 205', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21211991, 'Baltasar', 'Cedro', 'Porto    Felgueiras    Lagares    2 526     252', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11511443, 'Hortï¿½nsia', 'Castelhano', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Esperança    436    368', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71195521, 'Clemente', 'Caeiro', 'Viseu    Penedono    Antas    239    1 621', 'Professor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14212922, 'Henriqueta', 'Lousã', 'Braga    Vila Verde    Goãos    598    357', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41122111, 'Elsa', 'Bairros', 'Viana do castelo    Caminha    Argela    435    1 160', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11113213, 'Berenice', 'Vilar', 'Bragança    Bragança    Failde    158    1 596', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11376472, 'Vera', 'Vianna', 'Évora    Mourão    Luz    373    5 090', 'Videógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (49435382, 'Viriato', 'Carrasqueira', 'Porto    Marco de Canaveses    Rio de Galinhas    1 841     178', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11491524, 'Lina', 'Franco', 'Castelo Branco    Proença-a-Nova    Peral    792    2 563', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11811192, 'Nadine', 'Bessa', 'Porto    Amarante    Travanca    2 502     825', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (97552315, 'Patrï¿½cio', 'Pinheiro', 'Madeira    Câmara de Lobos    Quinta Grande    2 156     389', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26111513, 'Maitï¿½', 'Cerqueira', 'Aveiro    Águeda    Lamas do Vouga    760    376', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (66311354, 'Glena', 'Botelho', 'Guarda    Mêda    Casteição    140    1 283', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15441716, 'Edson', 'Ourique', 'Lisboa    Loures    Prior Velho    6 683     161', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44413811, 'Rosana', 'Frias', 'Bragança    Carrazeda de Ansiães    Seixo de Ansiães    367    2 210', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21315592, 'Guido', 'Castanho', 'Guarda    Sabugal    Lomba    74    545', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84285117, 'Quitï¿½ria', 'Carvalheiro', 'Lisboa    Lisboa    Benfica    41 368     794', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23315315, 'Teï¿½filo', 'Graça', 'Viseu    Vouzela    Queirã    1 702     2 401', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (69722411, 'Aurora', 'Terra', 'Aveiro    Aveiro    S. Bernardo    4 079     398', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36613436, 'Kelly', 'Olaio', 'Bragança    Bragança    Alfaião    173    1 998', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (65531284, 'Cï¿½sar', 'Xavier', 'Évora    Vila Viçosa    Pardais    559    1 783', 'Engenheiro informático');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17621723, 'Neli', 'Anlicoara', 'Viana do castelo    Monção    Cortes    1 080     474', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61731251, 'Elaine', 'Barbalho', 'Porto    Vila Nova de Gaia    Canidelo    23 737     805', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61452721, 'Julieta', 'Guimarães', 'Setúbal    Montijo    Palmela    16 115     10 448', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19114463, 'Cremilde', 'Silveira', 'Porto    Marco de Canaveses    Paços de Gaiolo    1 092     789', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (27719111, 'Quitï¿½ria', 'Sanches', 'Leiria    Pombal    Mata Mourisca    1 942     2 478', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82254314, 'Alzira', 'Valim', 'Braga    Vila Nova de Famalicão    Gavião    3 729     441', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19116132, 'Alfeu', 'Lobato', 'Bragança    Moncorvo    Cabeça Boa    469    2 583', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (56745313, 'Acï¿½cia', 'Esteves', 'Vila Real    Alijó    Pópulo    336    1 277', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13943421, 'Ilda', 'Anlicoara', 'Viseu    Mangualde    Fornos de Maceira Dão    1 360     1 620', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11114641, 'Brï¿½ulio', 'Monforte', 'Viseu    Resende    S. João de Fontoura    857    521', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52196531, 'Heitor', 'Valadão', 'Castelo Branco    Covilhã    Sarzedo    175    1 110', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45312651, 'Alessandra', 'Paiva', 'Porto    Felgueiras    Refontoura    1 974     352', 'Piloto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12251151, 'Otoniel', 'Laranjeira', 'Viana do castelo    Vila Nova de Cerveira    Covas    744    2 916', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82941144, 'Ivan', 'Vilela', 'Braga    Vila Nova de Famalicão    Delães    3 761     230', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (91126761, 'Guido', 'Ourique', 'Braga    Braga    Trandeiras    703    85', 'Veterinário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11931144, 'Raquel', 'Paião', 'Coimbra    Soure    Tapéus    447    1 441', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11222216, 'Odete', 'Anhaia', 'Aveiro    Sta. Maria da Feira    Arrifana    6 544     532', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25721418, 'Vanda', 'Pais', 'Santarem    Santarem    Pernes    1 689     1 406', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12121183, 'Olï¿½vio', 'Rêgo', 'Viseu    Oliveira de Frades    Arcozelo das Maias    1 617     2 107', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (73912524, 'Bernarda', 'Figueiró', 'Viseu    Castro Daire    Mezio    521    1 162', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81835135, 'Ivete', 'Moniz', 'Viana do castelo    Valença    Ganfei    1 312     935', 'Técnico de manutenção');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16219153, 'Cï¿½ssio', 'Ramos', 'Viseu    Oliveira de Frades    Arcozelo das Maias    1 617     2 107', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12452883, 'Djamila', 'Soverosa', 'Castelo Branco    Fundão    Soalheira    1 130     1 394', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24268112, 'Simï¿½o', 'Castro', 'Évora    Portel    S. Bartolomeu do Outeiro    575    3 749', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51615231, 'Tito', 'Quinterno', 'Guarda    Seia    Carragozela    403    405', 'Gestor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51154633, 'Olavo', 'Pimentel', 'Vila Real    Chaves    Curalha    518    736', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (47133138, 'Jade', 'Sousa do Prado', 'Vila Real    Chaves    Póvoa de Agrações    294    723', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11231211, 'Evangelina', 'Neves', 'Porto    Felgueiras    Idães    2 505     725', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16566511, 'Natï¿½lio', 'Valério', 'Vila Real    Vila Real    Vila Real (S. Pedro)    4 422     217', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43512243, 'Clotilde', 'Jordão', 'Guarda    Mêda    Coriscada    246    2 533', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13126229, 'Dolores', 'Quental', 'Santarem    Abrantes    Abrantes (S. Vicente)    10 698     3 864', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51437162, 'Paula', 'Valério', 'Guarda    Guarda    Jarmelo (S. Pedro)    195    2 318', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11462751, 'Obede', 'Souto', 'Viana do castelo    Vila Nova de Cerveira    Candemil    246    864', 'Técnico de manutenção');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11364522, 'Brï¿½ulio', 'Oliveira', 'Braga    Amares    Barreiros    702    304', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82875212, 'Rodrigo', 'Padilha', 'Viana do castelo    Paredes de Coura    Mozelos    346    320', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35814141, 'Dï¿½lia', 'Moutinho', 'Viana do castelo    Vila Nova de Cerveira    Mentrestido    271    487', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82633728, 'Altino', 'Figueiró', 'Viana do castelo    Arcos de Valdevez    Oliveira    369    411', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71147152, 'Laï¿½s', 'Jardim', 'Açores    Horta    Salão    436    1 180', 'Cabeleireiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (92943683, 'Graï¿½a', 'Cabral', 'Porto    Póvoa de Varzim    Argivai    2 187     232', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13714411, 'Dina', 'Osório', 'Viseu    Tabuaço    Sendim    867    2 175', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83145146, 'Augusta', 'Parafita', 'Braga    Barcelos    Tamel (S. Pedro Fins)    551    265', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42271334, 'Neandro', 'Pequeno', 'Madeira    Ponta do Sol    Canhas    3 214     1 330', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31111455, 'Frederico', 'Conceição', 'Viana do castelo    Paredes de Coura    Paredes de Coura    1 495     309', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22714152, 'Celina', 'Amaral', 'Castelo Branco    Penamacôr    Vale da Senhora da Póvoa    333    1 939', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16821233, 'Aldara', 'Azenha', 'Viseu    S. Pedro do Sul    S. Félix    399    373', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21741232, 'Cï¿½lia', 'Almada', 'Viana do castelo    Monção    Podame    321    366', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14511155, 'Hildefonso', 'Quintal', 'Braga    Barcelos    Carapeços    2 186     500', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12185162, 'Valdir', 'Batata', 'Aveiro    Aveiro    Sta. Joana    7 426     561', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14223176, 'Celso', 'Lustosa', 'Vila Real    Montalegre    Pitões das Junias    201    3 689', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15114116, 'Cristina', 'Bouças', 'Porto    Vila Nova de Gaia    Oliveira do Douro    23 384     672', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (99413231, 'Gaspar', 'Felgueiras', 'Viseu    Castro Daire    Pepim    436    1 268', 'Técnico de manutenção');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16151141, 'Gisela', 'Águeda', 'Vila Real    Vila Pouca de Aguiar    Vreia de Bornes    794    1 757', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35238171, 'Bartolomeu', 'Canhão', 'Santarem    Cartaxo        Cartaxo        10 115     1 903', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (78333931, 'Dinï¿½', 'Neres', 'Vila Real    Vila Pouca de Aguiar    Telões    1 630     4 535', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21116971, 'Nilton', 'Felgueiras', 'Lisboa    Cadaval    Painho    1 367     870', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22315525, 'Berta', 'Cambezes', 'Porto    Amarante    Oliveira    952    343', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21222395, 'Gastï¿½o', 'Maior', 'Bragança    Mogadouro    Vilarinho dos Galegos    251    2 436', 'Barman');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22738179, 'Ulisses', 'Doutiz', 'Viseu    Moimenta da Beira    Arcozelos    744    856', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11238139, 'Leopoldo', 'Meneses', 'Guarda    Vila Nova de Foz Côa    Custóias    278    889', 'Barman');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25328224, 'Irene', 'Feijó', 'Guarda    Almeida    Porto de Ovelha    83    1 429', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15131371, 'Romualdo', 'Franca', 'Braga    Barcelos    Silveiros    1 108     461', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22831321, 'Inï¿½cio', 'Lima', 'Santarem    Ourém    Espite    1 275     1 896', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (62921134, 'Douglas', 'Alves', 'Guarda    Celorico da Beira    Mesquitela    308    1 659', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25214818, 'ï¿½ndia', 'Camargo', 'Castelo Branco    Idanha-a-Nova    Toulões    318    3 676', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42232219, 'Pamela', 'Saldanha', 'Évora    Estremoz    S. Lourenço de Mamporcão    558    1 687', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35769413, 'Altina', 'Moreno', 'Porto    Porto    Santo Ildefonso    10 044     128', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24511148, 'Valï¿½rio', 'Veloso', 'Santarem    Santarem    Santarém (Marvila)    9 584     1 423', 'Economista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71413852, 'Acï¿½cia', 'Porciúncula', 'Aveiro    Sta. Maria da Feira    Rio Meão    4 688     647', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41214431, 'Marta', 'Torreiro', 'Lisboa    Sintra    Monte Abraão    22 039     189', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51326981, 'Geraldina', 'Quinteiro', 'Porto    Penafiel    Recezinhos (S. Martinho)    1 873     544', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (58211873, 'Altino', 'Neves', 'Lisboa    Torres Vedras    Maceira    1 845     828', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (67193215, 'Januï¿½rio', 'Clementino', 'Vila Real    Sabrosa    Provesende    356    896', 'Videógrafo');
