INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12554151, 'Paulina', 'Campelo', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Taíde    1 569     734', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31211338, 'Cï¿½ndido', 'Macena', 'Porto    Felgueiras    Revinhade    810    403', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11326818, 'Jonata', 'Barros', 'Porto    Vila Nova de Gaia    Valadares    9 095     494', 'Veterinário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19241112, 'Darlene', 'Rebouças', 'Castelo Branco    Covilhã    S. Jorge da Beira    694    2 489', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (77229812, 'Dinï¿½', 'Resende', 'Santarem    Sardoal    Santiago de Montalegre    316    1 697', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21164152, 'Pamela', 'Toscano', 'Porto    Santo Tirso    Agrela    1 604     705', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11212117, 'Olegï¿½rio', 'Guerra', 'Braga    Barcelos    Pedra Furada    466    210', 'Operador de máquinas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (46134315, 'Batista', 'Villar', 'Braga    Fafe    Ardegão    342    314', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (94531973, 'Amado', 'Canadas', 'Braga    Vila Nova de Famalicão    Gondifelos    2 183     853', 'Educador social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13414129, 'Irina', 'Velázquez', 'Viseu    Viseu    Orgens    3 462     1 053', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17111231, 'Marcos', 'Sardinha', 'Coimbra    Arganil    Benfeita    503    2 210', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43228226, 'Januï¿½rio', 'Madeira', 'Braga    Fafe    Armil    820    518', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21423272, 'Marina', 'Gentil', 'Coimbra    Montemor-o-Velho    Ereira    714    726', 'Educador de infância');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13178139, 'Nestor', 'Fartaria', 'Guarda    Sabugal    Vila do Touro    299    2 246', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11553513, 'Josefa', 'Manso', 'Guarda    Guarda    Meios    260    578', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11858597, 'Ingrid', 'Taveira', 'Guarda    Fornos de Algodres    Figueiró da Granja    471    1 168', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (93331615, 'Pamela', 'Urias', 'Açores    Vila Franca do Campo    Ribeira das Tainhas    782    991', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21237813, 'Gaspar', 'Vilhena', 'Madeira    Câmara de Lobos    Estreito de Câmara de Lobos    10 236     814', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12159321, 'Adosindo', 'Gusmão', 'Bragança    Macedo de Cavaleiros    Podence    357    1 433', 'Cuidador de idosos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31221721, 'Leda', 'Leal', 'Aveiro    Albergaria-a-Velha    Alquerubim    2 390     1 544', 'Cientista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21111244, 'Gil', 'Eanes', 'Bragança    Alfândega da Fé    Sendim da Serra    110    1 187', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41266163, 'Ester', 'Moura', 'Faro    Lagoa (Algarve)    Estômbar    4 658     2 383', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11675528, 'Rï¿½bia', 'Quintela', 'Lisboa    Cadaval    Painho    1 367     870', 'Explicador / tutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (75739433, 'Romualdo', 'Rabello', 'Braga    Barcelos    Negreiros    1 724     491', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18111146, 'Moacir', 'Veleda', 'Braga    Vila Verde    Marrancos    548    329', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43318296, 'Heloï¿½sa', 'Ruela', 'Vila Real    Montalegre    Tourém    185    1 661', 'Veterinário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52781146, 'Joaquim', 'Carneiro', 'Aveiro    Anadia    Mogofores    875    232', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43214925, 'Violante', 'Pestana', 'Setúbal    Setúbal    Setúbal (S. Sebastião)    52 817     1 964', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16154621, 'Carmo', 'Arantes', 'Coimbra    Condeixa-a-Nova    Bem da Fé    117    234', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (57712212, 'Thays/Taï¿½s', 'Bicalho', 'Guarda    Almeida    Cabreira    77    525', 'Professor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53715111, 'Maï¿½sa', 'Candeias', 'Évora    Viana do Alentejo    Viana do Alentejo    2 828     9 798', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21212446, 'Rï¿½mulo', 'Monte', 'Braga    Braga    Tebosa    1 096     266', 'Fotógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17437133, 'Claudino', 'Ouro', 'Coimbra    Coimbra    Ameal    1 678     1 125', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26538242, 'Valter', 'Souto Maior', 'Leiria    Leiria    Monte Redondo    4 335     4 207', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22132165, 'Ricardina', 'Pessoa', 'Viseu    S. João da Pesqueira    S. João da Pesqueira    1 989     5 074', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12111931, 'Bartolomeu', 'Iglesias', 'Braga    Amares    Paranhos    155    393', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15731191, 'Diogo', 'Nascimento', 'Viseu    Sernancelhe    Granjinha    52    248', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54432519, 'Diogo', 'Amado', 'Coimbra    Coimbra    Antuzede    2 265     912', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22349211, 'Djamila', 'Carvalhal', 'Évora    Arraiolos    Igrejinha    769    8 463', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51112183, 'Patrï¿½cio', 'Montenegro', 'Porto    Amarante    Olo    446    682', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18129421, 'Valentino', 'Farinha', 'Viseu    Sernancelhe    Barcos    658    981', 'Segurança privado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21393319, 'Vasco', 'Cavalheiro', 'Viana do castelo    Arcos de Valdevez    Cabreiro    574    4 040', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41814112, 'Paulo', 'Beça', 'Viseu    Sernancelhe    Macieira    117    1 179', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53712227, 'Tristï¿½o', 'Inês', 'Braga    Fafe    Passos    1 113     382', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24442252, 'Alberta', 'Candeias', 'Guarda    Fornos de Algodres    Sobral Pichorro    227    881', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12223615, 'Alcione', 'Cidreira', 'Guarda    Almeida    Parada    158    1 278', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (95316135, 'Ademir', 'Bouça', 'Beja    Castro Verde    Sta. Bárbara de Padrões    1 271     6 633', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12224687, 'Clarisse', 'Galindo', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Louredo    403    139', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26151491, 'Ubiratï¿½', 'Lóio', 'Porto    Santo Tirso    S. Salvador do Campo    1 134     156', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18263554, 'Cinara', 'Alves', 'Santarem    Alcanena    Moitas Venda    1 005     670', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12873536, 'Olegï¿½rio', 'Bentes', 'Aveiro    Anadia    Arcos    5 533     1 202', 'Engenheiro informático');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61492943, 'Hï¿½lder', 'Holanda', 'Vila Real    Chaves    Lama de Arcos    425    1 339', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14112322, 'Lucas', 'Valverde', 'Braga    Fafe    Medelo    1 604     199', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71542214, 'Jacob', 'Madeira', 'Santarem    Santarem    Vaqueiros    317    354', 'Cuidador de idosos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (91731625, 'Leocï¿½dio', 'Cavalheiro', 'Viseu    Sta. Comba Dão    Nagozela    528    756', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41834333, 'Ema', 'Aranha', 'Porto    Paredes    Baltar    4 666     770', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11211112, 'Ferdinando', 'Carreira', 'Viseu    Tabuaço    Paradela    151    580', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17217116, 'Xï¿½nia', 'Castelão', 'Guarda    Trancoso    Carnicães    192    844', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11611242, 'Angelina', 'Eanes', 'Braga    Barcelos    Tamel (S. Veríssimo)    3 115     380', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42119231, 'Lucrï¿½cia', 'Baião', 'Lisboa    Torres Vedras    Ventosa    5 167     2 653', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51111217, 'Florinda', 'Castanheda', 'Braga    Terras de Bouro Gondoriz    335    838', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (88134932, 'Cornï¿½lio', 'Temes', 'Faro    Alcoutim    Pereiro    287    10 125', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (58417513, 'Daniela', 'Nazário', 'Viana do castelo    Paredes de Coura    Castanheira    642    830', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18421482, 'Amador', 'Angelim', 'Castelo Branco    Oleiros    Isna    304    2 758', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61311171, 'Aura', 'Zambujal', 'Porto    Marco de Canaveses    Banho e Carvalhosa    1 470     483', 'Gestor de marketing');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29371112, 'Valentino', 'Baldaia', 'Braga    Barcelos    Ucha    1 359     439', 'Cuidador de idosos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11411133, 'Libï¿½nia', 'Parafita', 'Braga    Vila Verde    Barbudo    1 848     482', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25242698, 'Ermengarda', 'Damasceno', 'Santarem    Tomar    Beselga    880    1 373', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13141116, 'Celina', 'Ximenes', 'Guarda    Sabugal    Seixo do Côa    233    1 821', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42112332, 'Vï¿½gner', 'Fontes', 'Vila Real    Ribeira de Pena    Ribeira de Pena (Salvador)    2 573     3 814', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (93113243, 'Nicolau', 'Vargas', 'Faro    Lagos    Lagos (S. Sebastião)    11 030     1 984', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21416419, 'Bï¿½rbara', 'Tavares', 'Braga    Vila Verde    Sande    592    439', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45631486, 'Lourival', 'Raminhos', 'Coimbra    Vila Nova de Poiares    S. Miguel de Poiares    1 481     2 068', 'Analista de dados');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21485341, 'Tasha', 'Moreira', 'Porto    Marco de Canaveses    Torrão    948    184', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84434446, 'Amï¿½lia', 'Alvarenga', 'Braga    Vieira do Minho Guilhofrei    1 154     1 140', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19421931, 'Obede', 'Balsemão', 'Viana do castelo    Ponte de Lima    Rebordões (Souto)    1 253     725', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (92119115, 'Anastï¿½cio', 'Martins', 'Viseu    Sernancelhe    Valença do Douro    451    896', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32511213, 'Evelise', 'Ríos', 'Açores    Ponta Delgada    Santo António    2 004     1 173', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84294593, 'Sandra', 'Madruga', 'Guarda    Sabugal    Vilar Maior    168    2 482', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35143121, 'Baltasar', 'Castanheda', 'Setúbal    Almada    Almada    19 514     142', 'Videógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41319222, 'Altina', 'Leça', 'Braga    Guimarães    Candoso (S. Martinho)    1 601     310', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25141721, 'Renato', 'Manso', 'Vila Real    Chaves    Selhariz    311    575', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29581323, 'Abraï¿½o', 'Guilheiro', 'Guarda    Guarda    Gonçalo    1 207     1 543', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31186368, 'Josafï¿½', 'Seixas', 'Viseu    Tondela    Molelos    2 640     1 483', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31325194, 'Mï¿½xima', 'Palos', 'Porto    Vila Nova de Gaia    Sermonde    1 225     141', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22421521, 'Consuela', 'Torquato', 'Leiria    Ansião    Avelar    2 089     848', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22721222, 'Amï¿½rico', 'Carvalhosa', 'Aveiro    Sta. Maria da Feira    Sanguedo    3 542     431', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31624331, 'Adriï¿½o', 'Vilarinho', 'Guarda    Sabugal    Rebolosa    205    1 112', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21161131, 'Esdras', 'Belmonte', 'Lisboa    Sintra    Colares    7 472     3 307', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12144851, 'Emï¿½dio', 'Patrício', 'Viseu    Cinfães    Cinfães    3 290     2 518', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84733421, 'Lï¿½gia', 'Bandeira', 'Leiria    Pombal    Pelariga    2 291     2 465', 'Fisioterapeuta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32322121, 'Francisco', 'Casqueira', 'Vila Real    Montalegre    Santo André    271    1 982', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (62211455, 'Ernane', 'Lopes', 'Porto    Amarante    Freixo de Cima    2 196     272', 'Funcionário público');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12521952, 'Delfino', 'Blanco', 'Évora    Estremoz    Arcos    1 339     2 389', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41523495, 'Morgana', 'Fidalgo', 'Guarda    Pinhel    Manigoto    195    1 572', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16926239, 'Luciana', 'Jesus', 'Vila Real    Boticas    Pinho    478    2 256', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12327451, 'Lilian', 'Avellar', 'Açores    Angra do Heroísmo    S. Bento    1 968     866', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13731296, 'Valï¿½rio', 'Lamego', 'Guarda    Almeida    Aldeia Nova    53    1 011', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42611312, 'Martim', 'Medeiros', 'Leiria    Figueiró dos Vinhos    Arega    1 154     2 849', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11141932, 'Mavilde', 'Queiroga', 'Lisboa    Torres Vedras    Maxial    2 962     2 790', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52431111, 'Viviana', 'Dourado', 'Lisboa    Amadora    Mina    18 915     276', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32113283, 'Tomï¿½', 'Guerra', 'Madeira    Ponta do Sol    Madalena do Mar    687    230', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41428345, 'Jacinta', 'Castelo Branco', 'Aveiro    Vagos    Vagos    4 010     2 158', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81114114, 'Hï¿½lia', 'Camilo', 'Aveiro    Ovar    Maceda    3 687     1 634', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14411131, 'Morgana', 'Carrasqueira', 'Porto    Marco de Canaveses    Soalhães    3 817     2 340', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13121215, 'Vinicios', 'Maranhão', 'Faro    Lagos    Lagos (Sta. Maria)    6 440     933', 'Maquinista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51366643, 'Lï¿½cio', 'Espírito Santo', 'Braga    Vila Nova de Famalicão    Avidos    1 410     230', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33422421, 'Maitï¿½', 'Mangueira', 'Braga    Barcelos    Quintiães    693    601', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (39931381, 'Armanda', 'Mondragão', 'Porto    Lousada    Casais    1 405     251', 'Operador de máquinas');
